startingAirport,destinationAirport,departureHour,segmentsAirlineName
ATL,DTW,17,United||United
ATL,DTW,18,American Airlines||American Airlines
ATL,DTW,18,Delta||Delta
ATL,DTW,18,Delta||United
ATL,DTW,18,Frontier Airlines
ATL,DTW,18,Spirit Airlines
ATL,DTW,18,Spirit Airlines||Spirit Airlines
ATL,DTW,18,United||United
ATL,DTW,19,American Airlines||American Airlines
ATL,DTW,19,Delta
ATL,DTW,19,Delta||Delta
ATL,DTW,19,Delta||United
ATL,DTW,19,Spirit Airlines
ATL,DTW,19,Spirit Airlines||Spirit Airlines
ATL,DTW,19,United||United
ATL,DTW,20,American Airlines||American Airlines
ATL,DTW,20,American Airlines||American Airlines||American Airlines
ATL,DTW,20,Delta
ATL,DTW,20,Delta||Delta
ATL,DTW,20,Delta||United
ATL,DTW,20,Frontier Airlines
ATL,DTW,20,Spirit Airlines
ATL,DTW,20,United||United
ATL,DTW,21,American Airlines||American Airlines
ATL,DTW,21,American Airlines||American Airlines||American Airlines
ATL,DTW,21,Delta
ATL,DTW,21,Delta||Delta
ATL,DTW,21,Delta||United
ATL,DTW,21,Frontier Airlines
ATL,DTW,21,JetBlue Airways||JetBlue Airways
ATL,DTW,21,Spirit Airlines
ATL,DTW,21,United||United
ATL,DTW,22,American Airlines||American Airlines
ATL,DTW,22,American Airlines||American Airlines||American Airlines
ATL,DTW,22,Delta
ATL,DTW,22,Delta||Delta
ATL,DTW,22,Frontier Airlines
ATL,DTW,22,JetBlue Airways||JetBlue Airways
ATL,DTW,22,Spirit Airlines
ATL,DTW,22,United||United
ATL,DTW,23,American Airlines||American Airlines
ATL,DTW,23,American Airlines||American Airlines||American Airlines
ATL,DTW,23,Delta
ATL,DTW,23,Delta||Delta
ATL,DTW,23,Spirit Airlines
ATL,DTW,23,Spirit Airlines||Spirit Airlines
ATL,DTW,23,United||United
ATL,EWR,0,American Airlines||American Airlines
ATL,EWR,0,American Airlines||American Airlines||American Airlines
ATL,EWR,0,Delta
ATL,EWR,0,Delta||Delta
ATL,EWR,0,Delta||Delta||Delta
ATL,EWR,0,Delta||United
ATL,EWR,0,Spirit Airlines
ATL,EWR,0,Spirit Airlines||Spirit Airlines
ATL,EWR,0,United
ATL,EWR,1,Delta||Delta
ATL,EWR,1,Delta||Delta||Delta
ATL,EWR,1,Delta||United
ATL,EWR,1,Spirit Airlines||Spirit Airlines
ATL,EWR,1,United
ATL,EWR,2,Delta
ATL,EWR,2,Delta||Delta
ATL,EWR,2,Delta||Delta||Delta
ATL,EWR,2,Delta||United
ATL,EWR,3,Delta||Delta
ATL,EWR,3,Delta||Delta||Delta
ATL,EWR,3,Delta||United
ATL,EWR,9,American Airlines||American Airlines
ATL,EWR,9,JetBlue Airways||JetBlue Airways
ATL,EWR,9,Spirit Airlines||Spirit Airlines
ATL,EWR,9,United||United
ATL,EWR,9,United||United||United
ATL,EWR,10,American Airlines||American Airlines
ATL,EWR,10,JetBlue Airways||JetBlue Airways
ATL,EWR,10,Spirit Airlines
ATL,EWR,10,Spirit Airlines||Spirit Airlines
ATL,EWR,10,United
ATL,EWR,10,United||United
ATL,EWR,11,American Airlines
ATL,EWR,11,American Airlines||American Airlines
ATL,EWR,11,Delta
ATL,EWR,11,Delta||Delta
ATL,EWR,11,Delta||Delta||Delta
ATL,EWR,11,Delta||United
ATL,EWR,11,JetBlue Airways
ATL,EWR,11,JetBlue Airways||JetBlue Airways
ATL,EWR,11,Spirit Airlines||Spirit Airlines
ATL,EWR,12,American Airlines||American Airlines
ATL,EWR,12,Delta
ATL,EWR,12,Delta||Delta
ATL,EWR,12,Delta||United
ATL,EWR,12,Spirit Airlines||Spirit Airlines
ATL,EWR,13,American Airlines||American Airlines
ATL,EWR,13,Delta
ATL,EWR,13,Delta||Delta
ATL,EWR,13,Delta||Delta||Delta
ATL,EWR,13,Delta||United
ATL,EWR,13,Spirit Airlines
ATL,EWR,13,Spirit Airlines||Spirit Airlines
ATL,EWR,13,United
ATL,EWR,13,United||United
ATL,EWR,13,United||United||United
ATL,EWR,14,American Airlines||American Airlines
ATL,EWR,14,Delta||Delta
ATL,EWR,14,Delta||United
ATL,EWR,14,JetBlue Airways||JetBlue Airways
ATL,EWR,14,Spirit Airlines||Spirit Airlines
ATL,EWR,14,United||United
ATL,EWR,15,American Airlines||American Airlines
ATL,EWR,15,Delta
ATL,EWR,15,Delta||Delta
ATL,EWR,15,Delta||Delta||Delta
ATL,EWR,15,Delta||United
ATL,EWR,15,JetBlue Airways||JetBlue Airways
ATL,EWR,15,United
ATL,EWR,15,United||United
ATL,EWR,16,American Airlines||American Airlines
ATL,EWR,16,Delta
ATL,EWR,16,Delta||Delta
ATL,EWR,16,Delta||Delta||Delta
ATL,EWR,16,Delta||United
ATL,EWR,16,Spirit Airlines||Spirit Airlines
ATL,EWR,16,United
ATL,EWR,16,United||United
ATL,EWR,17,American Airlines||American Airlines
ATL,EWR,17,Delta
ATL,EWR,17,Delta||Delta
ATL,EWR,17,Delta||United
ATL,EWR,17,Spirit Airlines||Spirit Airlines
ATL,EWR,17,United
ATL,EWR,17,United||United
ATL,EWR,18,American Airlines||American Airlines
ATL,EWR,18,Delta
ATL,EWR,18,Delta||Delta
ATL,EWR,18,Delta||United
ATL,EWR,18,Spirit Airlines||Spirit Airlines
ATL,EWR,18,United
ATL,EWR,18,United||United
ATL,EWR,19,American Airlines||American Airlines
ATL,EWR,19,Delta
ATL,EWR,19,Delta||Delta
ATL,EWR,19,Delta||United
ATL,EWR,19,Spirit Airlines||Spirit Airlines
ATL,EWR,19,United
ATL,EWR,20,American Airlines||American Airlines
ATL,EWR,20,Delta
ATL,EWR,20,Delta||United
ATL,EWR,20,Spirit Airlines
ATL,EWR,20,Spirit Airlines||Spirit Airlines
ATL,EWR,20,United
ATL,EWR,21,American Airlines||American Airlines
ATL,EWR,21,Delta
ATL,EWR,21,Delta||United
ATL,EWR,21,JetBlue Airways||JetBlue Airways
ATL,EWR,21,Spirit Airlines
ATL,EWR,21,United
ATL,EWR,21,United||United
ATL,EWR,22,American Airlines||American Airlines
ATL,EWR,22,Delta
ATL,EWR,22,Delta||Delta
ATL,EWR,22,United
ATL,EWR,23,American Airlines||American Airlines
ATL,EWR,23,Delta
ATL,EWR,23,Delta||Delta
ATL,EWR,23,Spirit Airlines||Spirit Airlines
ATL,EWR,23,United
ATL,EWR,23,United||United
ATL,EWR,23,United||United||United
ATL,IAD,0,American Airlines||American Airlines
ATL,IAD,0,United||United
ATL,IAD,1,Delta||Delta
ATL,IAD,1,Delta||Delta||Delta
ATL,IAD,1,United||United
ATL,IAD,2,Delta
ATL,IAD,2,Delta||Delta
ATL,IAD,2,Delta||Delta||Delta
ATL,IAD,2,Delta||United
ATL,IAD,3,Delta
ATL,IAD,3,Delta||Delta
ATL,IAD,3,Delta||Delta||Delta
ATL,IAD,3,Delta||United
ATL,IAD,9,American Airlines||American Airlines
ATL,IAD,9,United
ATL,IAD,10,American Airlines||American Airlines
ATL,IAD,10,United||United
ATL,IAD,11,American Airlines||American Airlines
ATL,IAD,11,Delta
ATL,IAD,11,Delta||Delta
ATL,IAD,11,Delta||United
ATL,IAD,12,American Airlines||American Airlines
ATL,IAD,12,Delta||Cape Air||Cape Air||United
ATL,IAD,12,Delta||Delta
ATL,IAD,12,Delta||Delta||Delta
ATL,IAD,12,Delta||United
ATL,IAD,13,Delta
ATL,IAD,13,Delta||Delta
ATL,IAD,13,Delta||United
ATL,IAD,13,United
ATL,IAD,13,United||United
ATL,IAD,14,American Airlines||American Airlines
ATL,IAD,14,Delta
ATL,IAD,14,Delta||Delta
ATL,IAD,14,Delta||United
ATL,IAD,14,United||United
ATL,IAD,15,American Airlines||American Airlines
ATL,IAD,15,Delta||Cape Air||Cape Air||United
ATL,IAD,15,Delta||Delta
ATL,IAD,15,Delta||United
ATL,IAD,15,United||United
ATL,IAD,16,American Airlines||American Airlines
ATL,IAD,16,Delta||Delta
ATL,IAD,16,Delta||United
ATL,IAD,16,United||United
ATL,IAD,17,American Airlines||American Airlines
ATL,IAD,17,Delta
ATL,IAD,17,Delta||Cape Air||Cape Air||United
ATL,IAD,17,Delta||Delta
ATL,IAD,17,Delta||United
ATL,IAD,17,United
ATL,IAD,17,United||United
ATL,IAD,18,American Airlines||American Airlines
ATL,IAD,18,Delta||United
ATL,IAD,18,United
ATL,IAD,18,United||United
ATL,IAD,19,Delta||Delta
ATL,IAD,19,Delta||United
ATL,IAD,19,United||United
ATL,IAD,20,American Airlines||American Airlines
ATL,IAD,20,Delta
ATL,IAD,20,Delta||Delta
ATL,IAD,20,Delta||United
ATL,IAD,20,United||United
ATL,IAD,21,Delta
ATL,IAD,21,Delta||Delta
ATL,IAD,21,Delta||United
ATL,IAD,21,United||United
ATL,IAD,22,American Airlines||American Airlines
ATL,IAD,22,United||United
ATL,IAD,23,American Airlines||American Airlines
ATL,IAD,23,Delta
ATL,IAD,23,United
ATL,IAD,23,United||United
ATL,JFK,0,American Airlines
ATL,JFK,0,American Airlines||American Airlines||American Airlines
ATL,JFK,0,Delta||Delta
ATL,JFK,0,JetBlue Airways
ATL,JFK,1,American Airlines
ATL,JFK,1,Delta
ATL,JFK,1,Delta||Delta
ATL,JFK,1,JetBlue Airways
ATL,JFK,2,Delta||Delta
ATL,JFK,3,Delta||Delta
ATL,JFK,9,American Airlines||American Airlines
ATL,JFK,9,American Airlines||American Airlines||American Airlines
ATL,JFK,9,United||Delta
ATL,JFK,9,United||United||Delta
ATL,JFK,10,American Airlines
ATL,JFK,10,American Airlines||American Airlines
ATL,JFK,10,American Airlines||American Airlines||American Airlines
ATL,JFK,10,JetBlue Airways
ATL,JFK,10,JetBlue Airways||JetBlue Airways
ATL,JFK,10,United||Delta
ATL,JFK,11,American Airlines
ATL,JFK,11,American Airlines||American Airlines
ATL,JFK,11,American Airlines||American Airlines||American Airlines
ATL,JFK,11,Delta
ATL,JFK,11,Delta||Delta
ATL,JFK,11,Delta||Delta||Delta
ATL,JFK,11,JetBlue Airways
ATL,JFK,12,American Airlines
ATL,JFK,12,American Airlines||American Airlines
ATL,JFK,12,American Airlines||American Airlines||American Airlines
ATL,JFK,12,Delta||Delta
ATL,JFK,12,JetBlue Airways
ATL,JFK,13,American Airlines
ATL,JFK,13,American Airlines||American Airlines
ATL,JFK,13,Delta
ATL,JFK,13,Delta||Delta
ATL,JFK,13,JetBlue Airways
ATL,JFK,13,United||Delta
ATL,JFK,13,United||United||Delta
ATL,JFK,14,American Airlines
ATL,JFK,14,American Airlines||American Airlines
ATL,JFK,14,American Airlines||American Airlines||American Airlines
ATL,JFK,14,Delta
ATL,JFK,14,Delta||Delta
ATL,JFK,14,JetBlue Airways
ATL,JFK,14,JetBlue Airways||JetBlue Airways
ATL,JFK,15,American Airlines||American Airlines
ATL,JFK,15,American Airlines||American Airlines||American Airlines
ATL,JFK,15,Delta
ATL,JFK,15,Delta||Delta
ATL,JFK,15,Delta||United||Delta
ATL,JFK,15,JetBlue Airways||JetBlue Airways
ATL,JFK,15,United||Delta
ATL,JFK,16,American Airlines
ATL,JFK,16,American Airlines||American Airlines
ATL,JFK,16,Delta
ATL,JFK,16,Delta||Delta
ATL,JFK,16,Delta||United||Delta
ATL,JFK,16,JetBlue Airways
ATL,JFK,17,American Airlines||American Airlines
ATL,JFK,17,Delta
ATL,JFK,17,Delta||Delta
ATL,JFK,17,United||Delta
ATL,JFK,18,American Airlines
ATL,JFK,18,American Airlines||American Airlines
ATL,JFK,18,American Airlines||American Airlines||American Airlines
ATL,JFK,18,Delta
ATL,JFK,18,Delta||Delta
ATL,JFK,18,JetBlue Airways
ATL,JFK,18,United||United||Delta
ATL,JFK,19,American Airlines||American Airlines
ATL,JFK,19,Delta
ATL,JFK,19,Delta||Delta
ATL,JFK,20,American Airlines
ATL,JFK,20,American Airlines||American Airlines
ATL,JFK,20,American Airlines||American Airlines||American Airlines
ATL,JFK,20,Delta
ATL,JFK,20,Delta||Delta
ATL,JFK,20,JetBlue Airways
ATL,JFK,21,American Airlines||American Airlines
ATL,JFK,21,Delta
ATL,JFK,21,Delta||Delta
ATL,JFK,21,JetBlue Airways||JetBlue Airways
ATL,JFK,21,United||United||Delta
ATL,JFK,22,American Airlines
ATL,JFK,22,American Airlines||American Airlines
ATL,JFK,22,Delta
ATL,JFK,22,Delta||Delta
ATL,JFK,22,JetBlue Airways
ATL,JFK,23,American Airlines
ATL,JFK,23,American Airlines||American Airlines
ATL,JFK,23,American Airlines||American Airlines||American Airlines
ATL,JFK,23,Delta
ATL,JFK,23,JetBlue Airways
ATL,JFK,23,United||United||Delta
ATL,LAX,0,Delta
ATL,LAX,0,Delta||Delta
ATL,LAX,0,Frontier Airlines||Frontier Airlines
ATL,LAX,1,Delta
ATL,LAX,1,Delta||Delta
ATL,LAX,1,Delta||Delta||Delta
ATL,LAX,1,Frontier Airlines||Frontier Airlines
ATL,LAX,1,Spirit Airlines
ATL,LAX,1,Spirit Airlines||Spirit Airlines
ATL,LAX,1,Spirit Airlines||Spirit Airlines||Spirit Airlines
ATL,LAX,2,Delta
ATL,LAX,2,Delta||Alaska Airlines
ATL,LAX,2,Delta||Alaska Airlines||United
ATL,LAX,2,Delta||Delta
ATL,LAX,2,Delta||United
ATL,LAX,2,Delta||United||United
ATL,LAX,2,Delta||United||United||Alaska Airlines
ATL,LAX,2,Frontier Airlines||Frontier Airlines
ATL,LAX,2,Frontier Airlines||Frontier Airlines||Frontier Airlines
ATL,LAX,3,Delta||Alaska Airlines
ATL,LAX,3,Delta||Delta
ATL,LAX,3,Delta||Delta||Delta
ATL,LAX,3,Delta||United
ATL,LAX,9,American Airlines||American Airlines
ATL,LAX,9,American Airlines||American Airlines||American Airlines
ATL,LAX,9,JetBlue Airways||JetBlue Airways
ATL,LAX,9,Spirit Airlines||Spirit Airlines
ATL,LAX,9,Spirit Airlines||Spirit Airlines||Spirit Airlines
ATL,LAX,9,United||United
ATL,LAX,10,American Airlines||American Airlines
ATL,LAX,10,American Airlines||American Airlines||American Airlines
ATL,LAX,10,Frontier Airlines||Frontier Airlines
ATL,LAX,10,Spirit Airlines
ATL,LAX,10,Spirit Airlines||Spirit Airlines
ATL,LAX,10,United||United
ATL,LAX,10,United||United||United
ATL,LAX,11,American Airlines||American Airlines
ATL,LAX,11,American Airlines||American Airlines||American Airlines
ATL,LAX,11,Delta
ATL,LAX,11,Delta||Alaska Airlines
ATL,LAX,11,Delta||Delta
ATL,LAX,11,Delta||United
ATL,LAX,11,Delta||United||United
ATL,LAX,11,Frontier Airlines||Frontier Airlines
ATL,LAX,11,JetBlue Airways||JetBlue Airways
ATL,LAX,11,Spirit Airlines
ATL,LAX,11,Spirit Airlines||Spirit Airlines
ATL,LAX,11,United||United
ATL,LAX,11,United||United||Alaska Airlines
ATL,LAX,11,United||United||United
ATL,LAX,12,American Airlines||American Airlines
ATL,LAX,12,American Airlines||American Airlines||American Airlines
ATL,LAX,12,Delta
ATL,LAX,12,Delta||Alaska Airlines
ATL,LAX,12,Delta||Alaska Airlines||United
ATL,LAX,12,Delta||Delta
ATL,LAX,12,Delta||United
ATL,LAX,12,Delta||United||United
ATL,LAX,12,Frontier Airlines||Frontier Airlines
ATL,LAX,12,Spirit Airlines
ATL,LAX,12,Spirit Airlines||Spirit Airlines
ATL,LAX,12,United||Alaska Airlines
ATL,LAX,12,United||United
ATL,LAX,12,United||United||Alaska Airlines
ATL,LAX,12,United||United||Delta
ATL,LAX,12,United||United||United
ATL,LAX,13,American Airlines||American Airlines
ATL,LAX,13,Delta
ATL,LAX,13,Delta||Delta
ATL,LAX,13,Delta||United
ATL,LAX,13,Delta||United||United
ATL,LAX,13,Frontier Airlines||Frontier Airlines
ATL,LAX,13,Spirit Airlines
ATL,LAX,13,Spirit Airlines||Spirit Airlines
ATL,LAX,13,Spirit Airlines||Spirit Airlines||Spirit Airlines
ATL,LAX,13,United||Alaska Airlines
ATL,LAX,13,United||United
ATL,LAX,13,United||United||United
ATL,LAX,14,American Airlines||American Airlines
ATL,LAX,14,American Airlines||American Airlines||American Airlines
ATL,LAX,14,Delta
ATL,LAX,14,Delta||Alaska Airlines
ATL,LAX,14,Delta||Delta
ATL,LAX,14,Delta||United
ATL,LAX,14,Frontier Airlines||Frontier Airlines
ATL,LAX,14,JetBlue Airways||JetBlue Airways
ATL,LAX,14,Spirit Airlines
ATL,LAX,14,Spirit Airlines||Spirit Airlines
ATL,LAX,14,United||United
ATL,LAX,15,American Airlines||American Airlines
ATL,LAX,15,American Airlines||American Airlines||American Airlines
ATL,LAX,15,Delta
ATL,LAX,15,Delta||Alaska Airlines
ATL,LAX,15,Delta||Delta
ATL,LAX,15,Delta||United
ATL,LAX,15,Delta||United||United
ATL,LAX,15,Frontier Airlines||Frontier Airlines
ATL,LAX,15,JetBlue Airways||JetBlue Airways
ATL,LAX,15,Spirit Airlines||Spirit Airlines
ATL,LAX,15,United||United
ATL,LAX,15,United||United||Alaska Airlines
ATL,LAX,15,United||United||United
ATL,LAX,16,American Airlines||American Airlines
ATL,LAX,16,American Airlines||American Airlines||American Airlines
ATL,LAX,16,Delta
ATL,LAX,16,Delta||Alaska Airlines
ATL,LAX,16,Delta||Delta
ATL,LAX,16,Delta||United
ATL,LAX,16,Frontier Airlines||Frontier Airlines
ATL,LAX,16,JetBlue Airways||JetBlue Airways
ATL,LAX,16,Spirit Airlines||Spirit Airlines
ATL,LAX,16,Spirit Airlines||Spirit Airlines||Spirit Airlines
ATL,LAX,16,United||United
ATL,LAX,16,United||United||Alaska Airlines
ATL,LAX,17,American Airlines||American Airlines
ATL,LAX,17,Delta
ATL,LAX,17,Delta||Alaska Airlines
ATL,LAX,17,Delta||Delta
ATL,LAX,17,Delta||United
ATL,LAX,17,Delta||United||United
ATL,LAX,17,Spirit Airlines||Spirit Airlines
ATL,LAX,17,Spirit Airlines||Spirit Airlines||Spirit Airlines
ATL,LAX,17,United||Alaska Airlines
ATL,LAX,17,United||United
ATL,LAX,17,United||United||Alaska Airlines
ATL,LAX,17,United||United||United
ATL,LAX,18,American Airlines||American Airlines
ATL,LAX,18,American Airlines||American Airlines||American Airlines
ATL,LAX,18,Delta
ATL,LAX,18,Delta||Alaska Airlines
ATL,LAX,18,Delta||Delta
ATL,LAX,18,Delta||United
ATL,LAX,18,Delta||United||United
ATL,LAX,18,Frontier Airlines||Frontier Airlines
ATL,LAX,18,JetBlue Airways||JetBlue Airways
ATL,LAX,18,Spirit Airlines
ATL,LAX,18,Spirit Airlines||Spirit Airlines
ATL,LAX,18,Spirit Airlines||Spirit Airlines||Spirit Airlines
ATL,LAX,18,United||Alaska Airlines
ATL,LAX,18,United||United
ATL,LAX,18,United||United||Alaska Airlines
ATL,LAX,19,American Airlines||American Airlines
ATL,LAX,19,Delta
ATL,LAX,19,Delta||Alaska Airlines
ATL,LAX,19,Delta||Delta
ATL,LAX,19,Delta||United
ATL,LAX,19,Frontier Airlines||Frontier Airlines
ATL,LAX,19,Spirit Airlines||Spirit Airlines
ATL,LAX,19,Spirit Airlines||Spirit Airlines||Spirit Airlines
ATL,LAX,19,United||United
ATL,LAX,19,United||United||Alaska Airlines
ATL,LAX,19,United||United||United
ATL,LAX,20,Alaska Airlines
ATL,LAX,20,Alaska Airlines||Alaska Airlines
ATL,LAX,20,American Airlines
ATL,LAX,20,American Airlines||American Airlines
ATL,LAX,20,American Airlines||American Airlines||American Airlines
ATL,LAX,20,Delta
ATL,LAX,20,Delta||Alaska Airlines
ATL,LAX,20,Delta||Delta
ATL,LAX,20,Delta||United
ATL,LAX,20,Frontier Airlines
ATL,LAX,20,Frontier Airlines||Frontier Airlines
ATL,LAX,20,Spirit Airlines||Spirit Airlines
ATL,LAX,20,United||United
ATL,LAX,20,United||United||United
ATL,LAX,21,Alaska Airlines
ATL,LAX,21,American Airlines
ATL,LAX,21,American Airlines||American Airlines
ATL,LAX,21,Delta
ATL,LAX,21,Delta||Delta
ATL,LAX,21,Delta||United
ATL,LAX,21,Frontier Airlines||Frontier Airlines
ATL,LAX,21,Spirit Airlines
ATL,LAX,21,Spirit Airlines||Spirit Airlines
ATL,LAX,21,United||United
ATL,LAX,21,United||United||Alaska Airlines
ATL,LAX,21,United||United||United
ATL,LAX,22,Alaska Airlines
ATL,LAX,22,American Airlines
ATL,LAX,22,American Airlines||American Airlines
ATL,LAX,22,American Airlines||American Airlines||American Airlines
ATL,LAX,22,Delta
ATL,LAX,22,Delta||Delta
ATL,LAX,22,Frontier Airlines||Frontier Airlines
ATL,LAX,22,Spirit Airlines
ATL,LAX,22,Spirit Airlines||Spirit Airlines
ATL,LAX,22,United||United
ATL,LAX,22,United||United||United
ATL,LAX,23,American Airlines||American Airlines
ATL,LAX,23,American Airlines||American Airlines||American Airlines
ATL,LAX,23,Delta
ATL,LAX,23,Delta||Delta
ATL,LAX,23,Delta||United
ATL,LAX,23,Frontier Airlines||Frontier Airlines
ATL,LAX,23,JetBlue Airways||JetBlue Airways
ATL,LAX,23,Spirit Airlines
ATL,LAX,23,Spirit Airlines||Spirit Airlines
ATL,LAX,23,Spirit Airlines||Spirit Airlines||Spirit Airlines
ATL,LAX,23,United||United
ATL,LGA,0,American Airlines
ATL,LGA,0,American Airlines||American Airlines
ATL,LGA,0,Delta
ATL,LGA,0,Delta||Delta
ATL,LGA,0,Delta||United||United
ATL,LGA,0,JetBlue Airways
ATL,LGA,1,Delta
ATL,LGA,1,Delta||Delta
ATL,LGA,2,Delta||Delta
ATL,LGA,2,Delta||Delta||Delta
ATL,LGA,2,Delta||United||United
ATL,LGA,3,Delta||Delta
ATL,LGA,3,Delta||United||United
ATL,LGA,9,American Airlines||American Airlines
ATL,LGA,9,American Airlines||American Airlines||American Airlines
ATL,LGA,9,Frontier Airlines||Frontier Airlines
ATL,LGA,9,JetBlue Airways||JetBlue Airways
ATL,LGA,9,Spirit Airlines||Spirit Airlines
ATL,LGA,9,United||United
ATL,LGA,10,American Airlines
ATL,LGA,10,American Airlines||American Airlines
ATL,LGA,10,American Airlines||American Airlines||American Airlines
ATL,LGA,10,Delta
ATL,LGA,10,Frontier Airlines||Frontier Airlines
ATL,LGA,10,JetBlue Airways
ATL,LGA,10,JetBlue Airways||JetBlue Airways
ATL,LGA,10,United||Delta
ATL,LGA,10,United||United
ATL,LGA,11,American Airlines
ATL,LGA,11,American Airlines||American Airlines
ATL,LGA,11,American Airlines||American Airlines||American Airlines
ATL,LGA,11,Delta
ATL,LGA,11,Delta||Delta
ATL,LGA,11,Frontier Airlines
ATL,LGA,11,JetBlue Airways
ATL,LGA,11,JetBlue Airways||JetBlue Airways
ATL,LGA,11,Spirit Airlines||Spirit Airlines
ATL,LGA,12,American Airlines
ATL,LGA,12,American Airlines||American Airlines
ATL,LGA,12,American Airlines||American Airlines||American Airlines
ATL,LGA,12,Delta
ATL,LGA,12,Delta||Cape Air||Cape Air||Delta
ATL,LGA,12,Delta||Delta
ATL,LGA,12,Frontier Airlines||Frontier Airlines
ATL,LGA,12,JetBlue Airways
ATL,LGA,12,Spirit Airlines||Spirit Airlines
ATL,LGA,13,American Airlines||American Airlines
ATL,LGA,13,Delta
ATL,LGA,13,Delta||Delta
ATL,LGA,13,Delta||United
ATL,LGA,13,Frontier Airlines||Frontier Airlines
ATL,LGA,13,Spirit Airlines||Spirit Airlines
ATL,LGA,13,United||United
ATL,LGA,14,American Airlines
ATL,LGA,14,American Airlines||American Airlines
ATL,LGA,14,Delta
ATL,LGA,14,Delta||Delta
ATL,LGA,14,Frontier Airlines||Frontier Airlines
ATL,LGA,14,JetBlue Airways
ATL,LGA,14,JetBlue Airways||JetBlue Airways
ATL,LGA,14,United||Delta
ATL,LGA,14,United||United
ATL,LGA,15,American Airlines
ATL,LGA,15,American Airlines||American Airlines
ATL,LGA,15,Delta
ATL,LGA,15,Delta||Delta
ATL,LGA,15,Frontier Airlines||Frontier Airlines
ATL,LGA,15,JetBlue Airways
ATL,LGA,15,JetBlue Airways||JetBlue Airways
ATL,LGA,15,United||United
ATL,LGA,16,American Airlines
ATL,LGA,16,American Airlines||American Airlines
ATL,LGA,16,Delta
ATL,LGA,16,Delta||Delta
ATL,LGA,16,JetBlue Airways
ATL,LGA,16,Spirit Airlines||Spirit Airlines
ATL,LGA,17,American Airlines||American Airlines
ATL,LGA,17,Delta
ATL,LGA,17,Delta||Delta
ATL,LGA,17,Spirit Airlines||Spirit Airlines
ATL,LGA,17,United||United
ATL,LGA,18,American Airlines||American Airlines
ATL,LGA,18,Delta||Delta
ATL,LGA,18,Spirit Airlines||Spirit Airlines
ATL,LGA,18,United||United
ATL,LGA,19,American Airlines||American Airlines
ATL,LGA,19,Delta
ATL,LGA,19,Delta||Delta
ATL,LGA,19,Spirit Airlines||Spirit Airlines
ATL,LGA,19,United||United
ATL,LGA,20,American Airlines
